sales_id,order_id,product_id,price_per_unit,quantity_x,total_price,customer_id,payment,order_date,delivery_date,product_ID,product_type,product_name,size,colour,price,quantity_y,description,customer_name,gender,age,home_address,zip_code,city,state,country,status,age_group,month
3888,778,780,91,1,91,42,19228,2021-01-24,2021-02-07,780,Jacket,Pullover,XS,yellow,114,65,"A yellow coloured, XS sized, Pullover Jacket",Horatius Genever,Genderqueer,37,778 Wilkinson RidgeSuite 101,268,Gabriellatown,Victoria,Australia,Active,Adults,2021-01
3889,779,561,100,2,200,698,39836,2021-07-07,2021-07-21,561,Jacket,Bomber,S,red,90,74,"A red coloured, S sized, Bomber Jacket",Cary Boaler,Genderfluid,27,623 Abigail BoulevardSuite 973,9139,New Isaac,Victoria,Australia,Active,Adults,2021-07
3890,779,616,112,3,336,698,39836,2021-07-07,2021-07-21,616,Jacket,Cardigan,S,blue,118,53,"A blue coloured, S sized, Cardigan Jacket",Cary Boaler,Genderfluid,27,623 Abigail BoulevardSuite 973,9139,New Isaac,Victoria,Australia,Active,Adults,2021-07
3891,779,383,94,1,94,698,39836,2021-07-07,2021-07-21,383,Shirt,Henley,L,violet,92,51,"A violet coloured, L sized, Henley Shirt",Cary Boaler,Genderfluid,27,623 Abigail BoulevardSuite 973,9139,New Isaac,Victoria,Australia,Active,Adults,2021-07
3892,779,180,98,3,294,698,39836,2021-07-07,2021-07-21,180,Shirt,Camp Collared,XS,orange,112,52,"A orange coloured, XS sized, Camp Collared Shirt",Cary Boaler,Genderfluid,27,623 Abigail BoulevardSuite 973,9139,New Isaac,Victoria,Australia,Active,Adults,2021-07
3893,779,751,109,3,327,698,39836,2021-07-07,2021-07-21,751,Jacket,Peacoat,S,green,102,41,"A green coloured, S sized, Peacoat Jacket",Cary Boaler,Genderfluid,27,623 Abigail BoulevardSuite 973,9139,New Isaac,Victoria,Australia,Active,Adults,2021-07
3894,779,166,91,1,91,698,39836,2021-07-07,2021-07-21,166,Shirt,Linen,S,indigo,116,72,"A indigo coloured, S sized, Linen Shirt",Cary Boaler,Genderfluid,27,623 Abigail BoulevardSuite 973,9139,New Isaac,Victoria,Australia,Active,Adults,2021-07
3895,779,21,96,2,192,698,39836,2021-07-07,2021-07-21,21,Shirt,Oxford Cloth,S,blue,114,51,"A blue coloured, S sized, Oxford Cloth Shirt",Cary Boaler,Genderfluid,27,623 Abigail BoulevardSuite 973,9139,New Isaac,Victoria,Australia,Active,Adults,2021-07
3896,779,409,119,2,238,698,39836,2021-07-07,2021-07-21,409,Shirt,Casual Slim Fit,XL,blue,113,68,"A blue coloured, XL sized, Casual Slim Fit Shirt",Cary Boaler,Genderfluid,27,623 Abigail BoulevardSuite 973,9139,New Isaac,Victoria,Australia,Active,Adults,2021-07
3897,780,902,94,1,94,100,37821,2021-01-27,2021-01-29,902,Trousers,Cords,M,indigo,113,52,"A indigo coloured, M sized, Cords Trousers",Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,Active,Seniors,2021-01
3898,780,295,105,2,210,100,37821,2021-01-27,2021-01-29,295,Shirt,Cuban Collar,XS,green,93,63,"A green coloured, XS sized, Cuban Collar Shirt",Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,Active,Seniors,2021-01
3899,780,21,96,1,96,100,37821,2021-01-27,2021-01-29,21,Shirt,Oxford Cloth,S,blue,114,51,"A blue coloured, S sized, Oxford Cloth Shirt",Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,Active,Seniors,2021-01
3900,780,1249,112,3,336,100,37821,2021-01-27,2021-01-29,1249,Trousers,Tracksuit Bottoms,XL,blue,91,68,"A blue coloured, XL sized, Tracksuit Bottoms Trousers",Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,Active,Seniors,2021-01
3901,780,165,91,1,91,100,37821,2021-01-27,2021-01-29,165,Shirt,Linen,XS,indigo,116,70,"A indigo coloured, XS sized, Linen Shirt",Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,Active,Seniors,2021-01
3902,780,1217,105,1,105,100,37821,2021-01-27,2021-01-29,1217,Trousers,Pleated,M,indigo,90,48,"A indigo coloured, M sized, Pleated Trousers",Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,Active,Seniors,2021-01
3903,780,402,119,1,119,100,37821,2021-01-27,2021-01-29,402,Shirt,Casual Slim Fit,M,green,113,67,"A green coloured, M sized, Casual Slim Fit Shirt",Wilhelm Blaber,Genderfluid,69,093 Jessica AvenueSuite 154,768,Lake Callumville,Queensland,Australia,Active,Seniors,2021-01
3904,781,1153,102,1,102,465,44121,2021-08-21,2021-09-11,1153,Trousers,Cargo Pants,L,violet,106,74,"A violet coloured, L sized, Cargo Pants Trousers",Mallory Castellani,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,Active,Adults,2021-08
3905,781,1060,93,2,186,465,44121,2021-08-21,2021-09-11,1060,Trousers,Joggers,XS,yellow,94,62,"A yellow coloured, XS sized, Joggers Trousers",Mallory Castellani,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,Active,Adults,2021-08
3906,781,927,96,3,288,465,44121,2021-08-21,2021-09-11,927,Trousers,Drawstring,M,green,104,52,"A green coloured, M sized, Drawstring Trousers",Mallory Castellani,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,Active,Adults,2021-08
3907,781,125,92,2,184,465,44121,2021-08-21,2021-09-11,125,Shirt,Denim,XS,blue,115,76,"A blue coloured, XS sized, Denim Shirt",Mallory Castellani,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,Active,Adults,2021-08
3908,781,118,92,1,92,465,44121,2021-08-21,2021-09-11,118,Shirt,Denim,L,yellow,115,75,"A yellow coloured, L sized, Denim Shirt",Mallory Castellani,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,Active,Adults,2021-08
3909,781,1230,112,2,224,465,44121,2021-08-21,2021-09-11,1230,Trousers,Tracksuit Bottoms,XS,orange,91,57,"A orange coloured, XS sized, Tracksuit Bottoms Trousers",Mallory Castellani,Female,38,115 Wilkinson CrestSuite 858,4700,Williammouth,Victoria,Australia,Active,Adults,2021-08
3910,782,171,91,3,273,872,28459,2021-03-07,2021-03-23,171,Shirt,Linen,S,violet,116,44,"A violet coloured, S sized, Linen Shirt",Brendis Blackboro,Non-binary,74,17 Beatty Station StApt. 918,7892,West Lukeshire,New South Wales,Australia,Active,Seniors,2021-03
3911,782,176,98,1,98,872,28459,2021-03-07,2021-03-23,176,Shirt,Camp Collared,S,red,112,67,"A red coloured, S sized, Camp Collared Shirt",Brendis Blackboro,Non-binary,74,17 Beatty Station StApt. 918,7892,West Lukeshire,New South Wales,Australia,Active,Seniors,2021-03
3912,782,495,102,1,102,872,28459,2021-03-07,2021-03-23,495,Jacket,Windbreaker,XS,orange,109,70,"A orange coloured, XS sized, Windbreaker Jacket",Brendis Blackboro,Non-binary,74,17 Beatty Station StApt. 918,7892,West Lukeshire,New South Wales,Australia,Active,Seniors,2021-03
3913,782,590,100,2,200,872,28459,2021-03-07,2021-03-23,590,Jacket,Bomber,XS,violet,90,75,"A violet coloured, XS sized, Bomber Jacket",Brendis Blackboro,Non-binary,74,17 Beatty Station StApt. 918,7892,West Lukeshire,New South Wales,Australia,Active,Seniors,2021-03
3914,782,187,98,3,294,872,28459,2021-03-07,2021-03-23,187,Shirt,Camp Collared,M,yellow,112,49,"A yellow coloured, M sized, Camp Collared Shirt",Brendis Blackboro,Non-binary,74,17 Beatty Station StApt. 918,7892,West Lukeshire,New South Wales,Australia,Active,Seniors,2021-03
3915,782,93,118,1,118,872,28459,2021-03-07,2021-03-23,93,Shirt,Flannel,L,blue,96,44,"A blue coloured, L sized, Flannel Shirt",Brendis Blackboro,Non-binary,74,17 Beatty Station StApt. 918,7892,West Lukeshire,New South Wales,Australia,Active,Seniors,2021-03
3916,783,88,118,1,118,683,31824,2021-01-17,2021-01-19,88,Shirt,Flannel,L,green,96,72,"A green coloured, L sized, Flannel Shirt",Esteban Hensmans,Genderfluid,45,098 Clarke ParkwayApt. 312,3661,West Finnberg,Australian Capital Territory,Australia,Active,Adults,2021-01
3917,783,458,118,2,236,683,31824,2021-01-17,2021-01-19,458,Jacket,Puffer,L,red,110,44,"A red coloured, L sized, Puffer Jacket",Esteban Hensmans,Genderfluid,45,098 Clarke ParkwayApt. 312,3661,West Finnberg,Australian Capital Territory,Australia,Active,Adults,2021-01
3918,783,705,119,1,119,683,31824,2021-01-17,2021-01-19,705,Jacket,Trench Coat,XS,orange,112,69,"A orange coloured, XS sized, Trench Coat Jacket",Esteban Hensmans,Genderfluid,45,098 Clarke ParkwayApt. 312,3661,West Finnberg,Australian Capital Territory,Australia,Active,Adults,2021-01
3919,783,69,104,1,104,683,31824,2021-01-17,2021-01-19,69,Shirt,Dress,XL,violet,119,77,"A violet coloured, XL sized, Dress Shirt",Esteban Hensmans,Genderfluid,45,098 Clarke ParkwayApt. 312,3661,West Finnberg,Australian Capital Territory,Australia,Active,Adults,2021-01
3920,783,1121,102,2,204,683,31824,2021-01-17,2021-01-19,1121,Trousers,Cargo Pants,S,red,106,63,"A red coloured, S sized, Cargo Pants Trousers",Esteban Hensmans,Genderfluid,45,098 Clarke ParkwayApt. 312,3661,West Finnberg,Australian Capital Territory,Australia,Active,Adults,2021-01
3921,784,936,96,2,192,436,45143,2021-03-14,2021-04-04,936,Trousers,Drawstring,S,indigo,104,46,"A indigo coloured, S sized, Drawstring Trousers",Meredith Canniffe,Polygender,41,120 Eli PlazaApt. 906,7809,Port Siennaport,South Australia,Australia,Active,Adults,2021-03
3922,784,869,113,2,226,436,45143,2021-03-14,2021-04-04,869,Trousers,Chinos,XL,indigo,100,78,"A indigo coloured, XL sized, Chinos Trousers",Meredith Canniffe,Polygender,41,120 Eli PlazaApt. 906,7809,Port Siennaport,South Australia,Australia,Active,Adults,2021-03
3923,784,1033,90,1,90,436,45143,2021-03-14,2021-04-04,1033,Trousers,Relaxed Leg,L,green,95,62,"A green coloured, L sized, Relaxed Leg Trousers",Meredith Canniffe,Polygender,41,120 Eli PlazaApt. 906,7809,Port Siennaport,South Australia,Australia,Active,Adults,2021-03
3924,784,151,91,3,273,436,45143,2021-03-14,2021-04-04,151,Shirt,Linen,S,yellow,116,60,"A yellow coloured, S sized, Linen Shirt",Meredith Canniffe,Polygender,41,120 Eli PlazaApt. 906,7809,Port Siennaport,South Australia,Australia,Active,Adults,2021-03
3925,784,1028,90,2,180,436,45143,2021-03-14,2021-04-04,1028,Trousers,Relaxed Leg,L,yellow,95,65,"A yellow coloured, L sized, Relaxed Leg Trousers",Meredith Canniffe,Polygender,41,120 Eli PlazaApt. 906,7809,Port Siennaport,South Australia,Australia,Active,Adults,2021-03
3926,784,397,119,1,119,436,45143,2021-03-14,2021-04-04,397,Shirt,Casual Slim Fit,M,yellow,113,76,"A yellow coloured, M sized, Casual Slim Fit Shirt",Meredith Canniffe,Polygender,41,120 Eli PlazaApt. 906,7809,Port Siennaport,South Australia,Australia,Active,Adults,2021-03
3927,785,1231,112,1,112,445,52702,2021-03-22,2021-04-02,1231,Trousers,Tracksuit Bottoms,S,orange,91,59,"A orange coloured, S sized, Tracksuit Bottoms Trousers",Margret Yeabsley,Polygender,44,543 Nader CrestSuite 019,1927,Macdonaldchester,Victoria,Australia,Active,Adults,2021-03
3928,785,1148,102,2,204,445,52702,2021-03-22,2021-04-02,1148,Trousers,Cargo Pants,L,indigo,106,46,"A indigo coloured, L sized, Cargo Pants Trousers",Margret Yeabsley,Polygender,44,543 Nader CrestSuite 019,1927,Macdonaldchester,Victoria,Australia,Active,Adults,2021-03
3929,785,469,118,3,354,445,52702,2021-03-22,2021-04-02,469,Jacket,Puffer,XL,yellow,110,65,"A yellow coloured, XL sized, Puffer Jacket",Margret Yeabsley,Polygender,44,543 Nader CrestSuite 019,1927,Macdonaldchester,Victoria,Australia,Active,Adults,2021-03
3930,785,95,118,3,354,445,52702,2021-03-22,2021-04-02,95,Shirt,Flannel,XS,indigo,96,46,"A indigo coloured, XS sized, Flannel Shirt",Margret Yeabsley,Polygender,44,543 Nader CrestSuite 019,1927,Macdonaldchester,Victoria,Australia,Active,Adults,2021-03
3931,785,1242,112,2,224,445,52702,2021-03-22,2021-04-02,1242,Trousers,Tracksuit Bottoms,M,green,91,47,"A green coloured, M sized, Tracksuit Bottoms Trousers",Margret Yeabsley,Polygender,44,543 Nader CrestSuite 019,1927,Macdonaldchester,Victoria,Australia,Active,Adults,2021-03
3932,785,835,117,3,351,445,52702,2021-03-22,2021-04-02,835,Jacket,Shearling,XS,violet,95,75,"A violet coloured, XS sized, Shearling Jacket",Margret Yeabsley,Polygender,44,543 Nader CrestSuite 019,1927,Macdonaldchester,Victoria,Australia,Active,Adults,2021-03
3933,785,877,94,1,94,445,52702,2021-03-22,2021-04-02,877,Trousers,Cords,M,red,113,68,"A red coloured, M sized, Cords Trousers",Margret Yeabsley,Polygender,44,543 Nader CrestSuite 019,1927,Macdonaldchester,Victoria,Australia,Active,Adults,2021-03
3934,786,167,91,3,273,472,51344,2021-05-02,2021-05-08,167,Shirt,Linen,M,indigo,116,72,"A indigo coloured, M sized, Linen Shirt",Hal Saker,Male,57,64 Aiden View RdSuite 085,4994,Parisianmouth,Queensland,Australia,Active,Adults,2021-05
3935,786,46,104,1,104,472,51344,2021-05-02,2021-05-08,46,Shirt,Dress,S,yellow,119,56,"A yellow coloured, S sized, Dress Shirt",Hal Saker,Male,57,64 Aiden View RdSuite 085,4994,Parisianmouth,Queensland,Australia,Active,Adults,2021-05
3936,786,1255,112,2,224,472,51344,2021-05-02,2021-05-08,1255,Trousers,Tracksuit Bottoms,XS,violet,91,67,"A violet coloured, XS sized, Tracksuit Bottoms Trousers",Hal Saker,Male,57,64 Aiden View RdSuite 085,4994,Parisianmouth,Queensland,Australia,Active,Adults,2021-05
3937,786,1151,102,2,204,472,51344,2021-05-02,2021-05-08,1151,Trousers,Cargo Pants,S,violet,106,79,"A violet coloured, S sized, Cargo Pants Trousers",Hal Saker,Male,57,64 Aiden View RdSuite 085,4994,Parisianmouth,Queensland,Australia,Active,Adults,2021-05
3938,786,1210,105,1,105,472,51344,2021-05-02,2021-05-08,1210,Trousers,Pleated,XS,blue,90,62,"A blue coloured, XS sized, Pleated Trousers",Hal Saker,Male,57,64 Aiden View RdSuite 085,4994,Parisianmouth,Queensland,Australia,Active,Adults,2021-05
3939,786,721,119,3,357,472,51344,2021-05-02,2021-05-08,721,Jacket,Trench Coat,S,blue,112,64,"A blue coloured, S sized, Trench Coat Jacket",Hal Saker,Male,57,64 Aiden View RdSuite 085,4994,Parisianmouth,Queensland,Australia,Active,Adults,2021-05
3940,786,855,113,1,113,472,51344,2021-05-02,2021-05-08,855,Trousers,Chinos,XS,green,100,75,"A green coloured, XS sized, Chinos Trousers",Hal Saker,Male,57,64 Aiden View RdSuite 085,4994,Parisianmouth,Queensland,Australia,Active,Adults,2021-05
3941,787,966,97,1,97,44,59055,2021-07-18,2021-07-31,966,Trousers,Slim-Fit,S,blue,119,49,"A blue coloured, S sized, Slim-Fit Trousers",Avivah Chipchase,Bigender,60,6308 Amelie MeadowSuite 634,9842,Eliburgh,Tasmania,Australia,Active,Adults,2021-07
3942,787,68,104,2,208,44,59055,2021-07-18,2021-07-31,68,Shirt,Dress,L,violet,119,74,"A violet coloured, L sized, Dress Shirt",Avivah Chipchase,Bigender,60,6308 Amelie MeadowSuite 634,9842,Eliburgh,Tasmania,Australia,Active,Adults,2021-07
3943,787,508,102,2,204,44,59055,2021-07-18,2021-07-31,508,Jacket,Windbreaker,L,green,109,62,"A green coloured, L sized, Windbreaker Jacket",Avivah Chipchase,Bigender,60,6308 Amelie MeadowSuite 634,9842,Eliburgh,Tasmania,Australia,Active,Adults,2021-07
3944,787,1077,93,3,279,44,59055,2021-07-18,2021-07-31,1077,Trousers,Joggers,M,indigo,94,66,"A indigo coloured, M sized, Joggers Trousers",Avivah Chipchase,Bigender,60,6308 Amelie MeadowSuite 634,9842,Eliburgh,Tasmania,Australia,Active,Adults,2021-07
3945,787,397,119,1,119,44,59055,2021-07-18,2021-07-31,397,Shirt,Casual Slim Fit,M,yellow,113,76,"A yellow coloured, M sized, Casual Slim Fit Shirt",Avivah Chipchase,Bigender,60,6308 Amelie MeadowSuite 634,9842,Eliburgh,Tasmania,Australia,Active,Adults,2021-07
3946,787,356,94,2,188,44,59055,2021-07-18,2021-07-31,356,Shirt,Henley,S,orange,92,46,"A orange coloured, S sized, Henley Shirt",Avivah Chipchase,Bigender,60,6308 Amelie MeadowSuite 634,9842,Eliburgh,Tasmania,Australia,Active,Adults,2021-07
3947,787,1182,99,1,99,44,59055,2021-07-18,2021-07-31,1182,Trousers,High-Waisted,M,indigo,98,61,"A indigo coloured, M sized, High-Waisted Trousers",Avivah Chipchase,Bigender,60,6308 Amelie MeadowSuite 634,9842,Eliburgh,Tasmania,Australia,Active,Adults,2021-07
3948,788,184,98,1,98,108,18355,2021-10-08,2021-10-13,184,Shirt,Camp Collared,XL,orange,112,48,"A orange coloured, XL sized, Camp Collared Shirt",Merrill Care,Bigender,57,7285 Mason BoulevardSuite 754,1392,Port Rosemouth,Queensland,Australia,Active,Adults,2021-10
3949,788,528,98,2,196,108,18355,2021-10-08,2021-10-13,528,Jacket,Leather,L,red,113,76,"A red coloured, L sized, Leather Jacket",Merrill Care,Bigender,57,7285 Mason BoulevardSuite 754,1392,Port Rosemouth,Queensland,Australia,Active,Adults,2021-10
3950,788,18,96,3,288,108,18355,2021-10-08,2021-10-13,18,Shirt,Oxford Cloth,L,green,114,52,"A green coloured, L sized, Oxford Cloth Shirt",Merrill Care,Bigender,57,7285 Mason BoulevardSuite 754,1392,Port Rosemouth,Queensland,Australia,Active,Adults,2021-10
3951,788,830,117,2,234,108,18355,2021-10-08,2021-10-13,830,Jacket,Shearling,XS,indigo,95,68,"A indigo coloured, XS sized, Shearling Jacket",Merrill Care,Bigender,57,7285 Mason BoulevardSuite 754,1392,Port Rosemouth,Queensland,Australia,Active,Adults,2021-10
3952,788,490,102,1,102,108,18355,2021-10-08,2021-10-13,490,Jacket,Windbreaker,XS,red,109,79,"A red coloured, XS sized, Windbreaker Jacket",Merrill Care,Bigender,57,7285 Mason BoulevardSuite 754,1392,Port Rosemouth,Queensland,Australia,Active,Adults,2021-10
3953,788,1162,99,3,297,108,18355,2021-10-08,2021-10-13,1162,Trousers,High-Waisted,M,orange,98,69,"A orange coloured, M sized, High-Waisted Trousers",Merrill Care,Bigender,57,7285 Mason BoulevardSuite 754,1392,Port Rosemouth,Queensland,Australia,Active,Adults,2021-10
3954,789,1006,106,2,212,762,35084,2021-10-11,2021-11-03,1006,Trousers,Wool,S,indigo,111,45,"A indigo coloured, S sized, Wool Trousers",Eloise Ondrusek,Polygender,43,07 Lily LoopSuite 494,8719,South Codyhaven,Tasmania,Australia,Active,Adults,2021-10
3955,789,813,117,2,234,762,35084,2021-10-11,2021-11-03,813,Jacket,Shearling,L,orange,95,58,"A orange coloured, L sized, Shearling Jacket",Eloise Ondrusek,Polygender,43,07 Lily LoopSuite 494,8719,South Codyhaven,Tasmania,Australia,Active,Adults,2021-10
3956,789,931,96,1,96,762,35084,2021-10-11,2021-11-03,931,Trousers,Drawstring,S,blue,104,48,"A blue coloured, S sized, Drawstring Trousers",Eloise Ondrusek,Polygender,43,07 Lily LoopSuite 494,8719,South Codyhaven,Tasmania,Australia,Active,Adults,2021-10
3957,789,972,97,2,194,762,35084,2021-10-11,2021-11-03,972,Trousers,Slim-Fit,M,indigo,119,67,"A indigo coloured, M sized, Slim-Fit Trousers",Eloise Ondrusek,Polygender,43,07 Lily LoopSuite 494,8719,South Codyhaven,Tasmania,Australia,Active,Adults,2021-10
3958,790,1021,90,3,270,187,46050,2021-05-16,2021-05-27,1021,Trousers,Relaxed Leg,S,orange,95,47,"A orange coloured, S sized, Relaxed Leg Trousers",Trenton Lydiard,Genderfluid,70,30 Williamson SummitApt. 594,1007,West Isabelton,Queensland,Australia,Active,Seniors,2021-05
3959,790,727,119,3,357,187,46050,2021-05-16,2021-05-27,727,Jacket,Trench Coat,M,indigo,112,42,"A indigo coloured, M sized, Trench Coat Jacket",Trenton Lydiard,Genderfluid,70,30 Williamson SummitApt. 594,1007,West Isabelton,Queensland,Australia,Active,Seniors,2021-05
3960,790,877,94,1,94,187,46050,2021-05-16,2021-05-27,877,Trousers,Cords,M,red,113,68,"A red coloured, M sized, Cords Trousers",Trenton Lydiard,Genderfluid,70,30 Williamson SummitApt. 594,1007,West Isabelton,Queensland,Australia,Active,Seniors,2021-05
3961,790,718,119,2,238,187,46050,2021-05-16,2021-05-27,718,Jacket,Trench Coat,L,green,112,73,"A green coloured, L sized, Trench Coat Jacket",Trenton Lydiard,Genderfluid,70,30 Williamson SummitApt. 594,1007,West Isabelton,Queensland,Australia,Active,Seniors,2021-05
3962,790,1218,105,3,315,187,46050,2021-05-16,2021-05-27,1218,Trousers,Pleated,L,indigo,90,73,"A indigo coloured, L sized, Pleated Trousers",Trenton Lydiard,Genderfluid,70,30 Williamson SummitApt. 594,1007,West Isabelton,Queensland,Australia,Active,Seniors,2021-05
3963,790,293,105,2,210,187,46050,2021-05-16,2021-05-27,293,Shirt,Cuban Collar,L,yellow,93,77,"A yellow coloured, L sized, Cuban Collar Shirt",Trenton Lydiard,Genderfluid,70,30 Williamson SummitApt. 594,1007,West Isabelton,Queensland,Australia,Active,Seniors,2021-05
3964,790,189,98,2,196,187,46050,2021-05-16,2021-05-27,189,Shirt,Camp Collared,XL,yellow,112,44,"A yellow coloured, XL sized, Camp Collared Shirt",Trenton Lydiard,Genderfluid,70,30 Williamson SummitApt. 594,1007,West Isabelton,Queensland,Australia,Active,Seniors,2021-05
3965,790,1013,106,3,318,187,46050,2021-05-16,2021-05-27,1013,Trousers,Wool,L,violet,111,61,"A violet coloured, L sized, Wool Trousers",Trenton Lydiard,Genderfluid,70,30 Williamson SummitApt. 594,1007,West Isabelton,Queensland,Australia,Active,Seniors,2021-05
